   día   mes año      hora min   seg   lat    long     prof   magnitud1 tipo1 magnitud2 tipo2
   11.    3. 2010.   17.   11.   20. -34.381 -71.979   8.000   5.800   1.000    .000   7.000
   11.    3. 2010.   16.   28.    6. -34.346 -71.976  33.200   5.300   1.000    .000   7.000
   11.    3. 2010.   16.    9.   16. -34.375 -72.006   9.900   4.700   1.000    .000   7.000
   11.    3. 2010.   15.    2.   16. -34.436 -71.995   5.000   4.600   1.000    .000   7.000
   11.    3. 2010.   14.   45.   59. -34.299 -72.021  15.000   4.000   1.000    .000   7.000
   11.    3. 2010.   14.   18.   45. -34.355 -72.204   7.900   4.900   1.000    .000   7.000
   11.    3. 2010.   13.   56.   30. -34.463 -72.052  30.400   5.400   1.000    .000   7.000
   11.    3. 2010.   13.   23.   49. -34.403 -72.017  30.700   5.300   1.000    .000   7.000
   11.    3. 2010.   12.   54.   35. -34.507 -72.124  12.700   5.100   1.000    .000   7.000
   11.    3. 2010.   12.    5.   59. -34.508 -72.267  32.300   6.000   1.000    .000   7.000
   11.    3. 2010.   11.   55.   24. -34.454 -72.199  33.000   6.400   1.000   6.700   3.000
   11.    3. 2010.   11.   39.   41. -34.301 -72.130  33.100   6.900   3.000    .000   7.000
   11.    3. 2010.    9.   54.   48. -34.306 -71.996  33.900   4.000   1.000   4.000   6.000
   11.    3. 2010.    7.   51.   34. -34.331 -71.926   4.000   4.800   1.000    .000   7.000
   11.    3. 2010.    2.   58.   30. -33.877 -71.456  41.100   3.100   1.000   3.600   6.000
   11.    3. 2010.    1.   51.   23. -33.097 -72.004  19.200   4.500   1.000    .000   7.000
   11.    3. 2010.    1.    7.   51. -33.354 -72.451  35.800   3.200   1.000   3.400   6.000
   10.    3. 2010.   23.   41.   54. -34.388 -71.907  35.500   3.800   1.000    .000   7.000
   10.    3. 2010.   19.   46.   52. -36.963 -73.395  18.200   3.500   1.000    .000   7.000
   10.    3. 2010.   11.    7.   53. -34.091 -71.570  16.000   3.800   1.000    .000   7.000
   10.    3. 2010.    9.   46.   40. -33.459 -72.406  15.000   4.700   1.000    .000   7.000
   10.    3. 2010.    6.   37.   56. -37.150 -73.276   4.000   5.400   1.000    .000   7.000
   10.    3. 2010.    6.    4.    9. -36.699 -73.189  27.300   5.400   1.000    .000   7.000
   10.    3. 2010.    0.    9.   56. -35.079 -71.884  42.300   3.600   1.000   3.800   6.000
    9.    3. 2010.   23.   41.   47. -36.918 -73.085  54.000   5.400   1.000    .000   7.000
    9.    3. 2010.   23.   34.   20. -33.744 -71.438  48.800   4.000   1.000    .000   7.000
    9.    3. 2010.   21.   14.   49. -33.805 -71.415  11.600   4.500   1.000    .000   7.000
    9.    3. 2010.   17.   37.   48. -32.706 -71.920  10.100   4.700   1.000    .000   7.000
    9.    3. 2010.   16.   56.   38. -33.653 -71.367  25.000   3.600   1.000    .000   7.000
    9.    3. 2010.    2.   53.   28. -37.103 -73.321  10.800   5.200   1.000    .000   7.000
    8.    3. 2010.   23.   27.   59. -36.592 -73.190  17.600   4.000   1.000    .000   7.000
    8.    3. 2010.   17.   30.   23. -33.195 -71.929  11.100   4.400   1.000    .000   7.000
    8.    3. 2010.   15.   43.   24. -32.714 -71.827   7.900   4.500   1.000    .000   7.000
    8.    3. 2010.   15.   18.   49. -32.605 -71.916  16.200   4.800   1.000    .000   7.000
    8.    3. 2010.   15.    7.   59. -32.693 -71.861   7.800   4.900   1.000    .000   7.000
    8.    3. 2010.   14.   50.   43. -32.711 -71.853   7.500   4.700   1.000    .000   7.000
    8.    3. 2010.   13.   55.   23. -32.753 -71.825  10.500   4.100   1.000    .000   7.000
    8.    3. 2010.   13.   49.   50. -32.693 -71.771   6.900   4.800   1.000    .000   7.000
    8.    3. 2010.   13.   16.   19. -32.734 -71.829  10.200   4.700   1.000    .000   7.000
    8.    3. 2010.   12.   30.   20. -32.734 -71.821   7.800   4.200   1.000    .000   7.000
    8.    3. 2010.   10.   47.   19. -34.617 -71.752  11.500   4.900   1.000    .000   7.000
    8.    3. 2010.    7.   38.   23. -33.755 -72.211   2.300   5.000   1.000    .000   7.000
    8.    3. 2010.    6.   27.   11. -33.823 -72.319  29.900   4.700   1.000    .000   7.000
    7.    3. 2010.   19.    0.   35. -34.109 -71.977   9.700   5.100   1.000    .000   7.000
    7.    3. 2010.   15.   35.   58. -34.599 -72.061   7.900   5.500   1.000    .000   7.000
    7.    3. 2010.   12.   59.   44. -38.105 -73.436  41.800   6.000   1.000    .000   7.000
    7.    3. 2010.   11.   38.   41. -34.908 -71.779  45.100   4.600   1.000   4.300   6.000
    7.    3. 2010.    4.   21.   17. -35.000 -71.668  56.800   4.600   1.000    .000   7.000
    7.    3. 2010.    1.   46.   31. -33.166 -72.064  18.800   5.300   1.000    .000   7.000
    6.    3. 2010.   21.   44.   54. -36.946 -73.322  43.700   4.700   1.000    .000   7.000
    6.    3. 2010.   20.   42.   47. -36.882 -73.348  17.700   4.400   1.000    .000   7.000
    6.    3. 2010.    7.   48.   13. -38.331 -73.240  16.100   5.100   1.000    .000   7.000
    6.    3. 2010.    6.   41.    8. -34.328 -72.043  11.000   4.600   1.000    .000   7.000
    6.    3. 2010.    0.    9.   27. -34.636 -72.240  15.000   5.100   1.000    .000   7.000
    5.    3. 2010.   22.   23.   18. -37.057 -73.521  10.000   5.500   1.000    .000   7.000
    5.    3. 2010.   18.   15.   48. -29.934 -71.917  31.700   5.100   1.000    .000   7.000
    5.    3. 2010.   17.   49.   33. -36.524 -73.737  37.800   4.800   1.000    .000   7.000
    5.    3. 2010.   17.   24.    5. -36.746 -73.200  16.300   4.600   1.000    .000   7.000
    5.    3. 2010.   13.   46.   52. -36.738 -73.754   3.200   5.400   1.000    .000   7.000
    5.    3. 2010.   10.   22.   40. -34.336 -71.939   8.100   3.500   1.000   3.600   6.000
    5.    3. 2010.    9.   28.   57. -35.029 -72.315  13.100   5.200   1.000    .000   7.000
    5.    3. 2010.    9.   21.   36. -35.091 -71.815  35.700   5.100   1.000    .000   7.000
    5.    3. 2010.    8.   47.    3. -36.575 -73.923  17.500   6.500   1.000    .000   7.000
    5.    3. 2010.    6.   19.   31. -36.593 -73.642  15.000   6.000   1.000    .000   7.000
    5.    3. 2010.    1.   16.   19. -34.994 -70.216  15.000   4.900   1.000    .000   7.000
    5.    3. 2010.    0.   55.   14. -34.659 -71.755  34.100   5.200   1.000    .000   7.000
    5.    3. 2010.    0.   34.   28. -34.546 -71.850   8.500   5.300   1.000    .000   7.000
    4.    3. 2010.   19.   39.   23. -22.622 -68.803 125.300   5.900   1.000    .000   7.000
    4.    3. 2010.   13.   56.    3. -35.232 -72.723   3.700   4.800   1.000    .000   7.000
    4.    3. 2010.   13.   44.   17. -33.456 -71.575  31.000   2.900   1.000    .000   7.000
    4.    3. 2010.    1.   23.   27. -35.048 -71.977  38.700   5.200   1.000    .000   7.000
    3.    3. 2010.   23.   23.   40. -33.272 -72.399  35.000   5.000   1.000    .000   7.000
    3.    3. 2010.   22.   59.   44. -33.215 -72.565  26.400   5.800   1.000    .000   7.000
    3.    3. 2010.   16.   58.   26. -33.429 -72.223  38.900   5.500   1.000    .000   7.000
    3.    3. 2010.   14.   44.   28. -36.183 -73.547  31.700   6.100   1.000    .000   7.000
    3.    3. 2010.   13.   28.    6. -33.928 -71.441  44.500   4.000   1.000    .000   7.000
    3.    3. 2010.   11.   35.   52. -33.630 -71.557  34.500   4.200   1.000    .000   7.000
    3.    3. 2010.   10.   58.   19. -33.425 -72.396  13.400   4.500   1.000    .000   7.000
    3.    3. 2010.    3.   16.   18. -33.788 -72.203   3.800   4.900   1.000    .000   7.000
    2.    3. 2010.   12.   25.   10. -33.556 -71.900  40.900   4.300   1.000    .000   7.000
    2.    3. 2010.   11.    7.    8. -39.445 -73.064  50.000   5.200   1.000    .000   7.000
    2.    3. 2010.    5.   47.   42. -33.901 -71.492  44.400   4.400   1.000    .000   7.000
    1.    3. 2010.   18.   51.    1. -33.898 -71.424  45.000   4.800   1.000    .000   7.000
   28.    2. 2010.    8.   25.   34. -34.908 -72.185  42.500   6.600   1.000    .000   7.000
   27.    2. 2010.   12.    9.    9. -33.958 -71.365  50.000   4.800   1.000    .000   7.000
   27.    2. 2010.    7.   30.   36. -33.281 -71.955  35.000   6.100   1.000    .000   7.000
   27.    2. 2010.    3.   34.    8. -36.290 -73.239  30.100   8.800   3.000    .000   7.000

